Name	HAF1608	HELF977	IMR90	Beas-2B	Mammary_Epithelial	MCF10A	MCF7	MDA-DB-231	ZR75-1	HeLa	Hep3B	HepG2	Huh7	MIHA	Fadu	A549	H1264	H460	H520	RVH6849	HK1	NP460	LNCaP	BicR	DKO1	DKS8	DLD1	DLD2	HCT116	SW480	143B	U2OS	HEK293	A2058	A375	SH-SY5Y	LCLB	HDMYZ	C8166	Jurkat	SUP-T1	THP-1
hsa-let-7a-1-20-5p	96772.2739	71756.13046	142460.0747	40004.7049	30356.33276	29334.1094	54710.24726	92018.53334	29141.93816	27441.95	74911.95038	21570.14977	9021.1829	45134.86909	229987.0858	29452.51539	18513.99797	17753.70672	37679.18208	25011.03433	14394.46778	28021.55774	149078.5145	141066.7276	15855.71368	16933.69669	21739.55349	87764.50015	16624.73548	41744.25525	48551.33836	34233.01249	12084.5162	251140.5526	208878.3561	7498.25101	14035.63877	51229.46971	40308.82294	90243.54571	30517.23577	71843.91118
hsa-miR-4509-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-509-3-5p	0	0	0	0	0	25.22339228	0	0	0	0	0	0	0	0	0	0	0	0	0	1.128649275	0	0	0	0	0	4.9475147	2.096753431	0	0	0	0	0	0	3.928840022	1.995650742	0	0	0	0	0	0	0
hsa-miR-4539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689d-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4712-3p	0	1.354349222	0	0	0	0	0	0	0	0	0	1.090829672	0	0	0	0	1.156323889	0	1.212710356	1.128649275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.890616492	0	0	0	1.096030099	0	1.068337705	0
hsa-miR-1238-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.167442657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7704	21.38613788	14.22066683	2.135658331	6.30120311	9.490741002	2.957225302	2.817163751	10.91641235	7.330515294	5.065171745	0	3.130075036	0	0	189.4901343	4.226225561	3.988898438	1.481969065	1.791192446	2.308397147	2.377744313	5.382033561	0	0	1.904425559	2.165882822	2.013590035	0	0	0	0	0	2.771138776	16.5424843	11.34369895	7.806068253	3.725114816	8.786137624	11.63998139	5.888201789	1.893380442	1.304127286
hsa-miR-5100	0	0	0	0	6.494121942	0	0	90.06040187	0	0	0	0	0	0	0	0	4.591060949	0	0	0	0	0	0	0	97.16325903	77.73523457	98.69525472	0	0	0	0	0	0	0	208.5980196	0	39.57259652	0	0	56.46433393	0	0
hsa-miR-3156-2-47-5p	0	0	0	0	0	0	1.417542537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.069954538	0	0
hsa-miR-6783-5p	0	0	1.642814101	5.134313645	1.261274177	0	1.096884415	11.48497549	0	1.724777857	9.087317437	1.644594592	2.469823008	4.561473611	0	1.339169157	2.918938565	1.892303767	1.641535371	2.329288045	0	4.709279366	1.447317104	6.907269902	1.802044022	2.369087379	3.201347149	0	0	0	0	0	1.437038508	0	0	0	1.511640795	2.304677334	1.487541705	0	1.140882106	1.717884505
hsa-miR-503-3p	45.561772	26.40980982	42.71316663	18.67023144	2.814404645	3.218156946	3.888209389	35.3646275	1.086997296	2.583491598	1.730917607	1.016917087	3.704734512	0	4.021638307	7.419420305	9.22968943	5.819496438	2.339607407	0	5.548070064	88.13079956	0	2.005336423	1.020442072	0	1.05163064	4.730432369	0	23.99646772	0	0	5.015668353	2.067810538	5.566815227	0	0	13.04424047	0	1.007909275	2.351294299	1.532889825
hsa-miR-1269a	0	0	0	0	0	8.001903757	6.251972487	8.187309261	3.218577749	1.648851967	695.3961486	315.5499188	15.74512168	77.08890403	190.1998352	5.460899398	403.8951232	7.609058836	2.590748715	5.660103762	5.151779345	0	102.7595144	31.41693729	0	0	0	0	0	35.03484287	0	15.36557427	38.07899399	7.857680045	147.7831891	154.2774119	4.912832583	0	0	1.548308312	0	91.01220227
hsa-miR-548i-4	0	0	0	23.80454508	0	5.3056101	0	0	1.862311964	1.398186441	0	7.038932168	0	0	0	1.448022019	1.335207817	0	3.523066109	2.29260405	0	0	4.001406111	0	0	0	1.071184709	0	2.14116715	6.239081607	0	7.93061898	2.810425609	4.135621076	0	1.4136974	0	0	7.679436668	1.298925559	0	1.532889825
hsa-miR-559	0	0	0	0	1.615691948	5.653518959	1.378761974	0	0	0	0	0	0	0	0	2.083207132	0	0	0	0	0	0	6.981176619	0	7.698127754	15.09667978	11.3816784	35.47824277	0	7.198940316	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9-2-49-3p	2.789496245	0	0	0	4.077118676	236.6650013	8.414245003	10.80269972	3.220797459	1.580143422	1.730917607	0	15.74512168	0	12.53804884	12.70321631	7.226895826	23.40389839	102.927434	61.21771216	0	6.727541951	14.55830734	29.63441603	4.292770347	3.809953575	7.368448733	17.34491869	266.9321714	411.7793861	24.62035414	297.3982117	94.04679505	42.80367814	53.77753578	18.50099641	35.30760999	208.3671291	74.43427776	20.02255611	91.30483976	62.28280581
hsa-miR-363-3p	7.438656653	0	24.97077434	0	0	424.0139219	6.414775995	22.85623835	8.192382497	2.18088821	2.596376411	52.45881809	29.32914822	3.649178889	5.91417398	8.070432798	3.582738533	3.206386371	18.87052954	348.6225826	0	15.47334649	0	0	0	0	0	1.57681079	0	0	201.8869039	0	0	7.03055583	60.28965925	220.8441199	97.17690824	0	0	213.8966065	0	83.69052076
hsa-miR-3117-3p	35.3336191	58.91419114	72.61238327	5.834447324	0	4.522815167	0	0	0	2.72070634	0	0	0	0	0	1.308934525	12.88146889	0	2.298596108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.861029484	0	27.53636675	0	29.22727393	0	0	0	0
hsa-miR-6780b-5p	0	0	0	0	0	0	1.019959018	0	0	0	0	1.063737279	0	0	0	0	0	0	0	0	0	0	0	0	0	1.150306045	0	0	0	0	0	0	1.494580277	0	0	0	0	0	0	2.176280072	0	0
hsa-miR-527	0	0	0	0	0	51.3165567	1.170492471	0	0	0	0	0	0	0	0	1.468145613	0	0	1.253637194	0	0	0	0	0	0	0	0	0	0	0	0	67.41026133	0	0	0	0	0	0	0	0	0	0
hsa-miR-6786-5p	0	0	0	1.400267358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.320734779	0	0
hsa-miR-3678-5p	0	0	0	0	0	0	0	0	0	1.156958532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.097221966	0	0	0	0	0	0	0	0	0	1.619615137	0	1.254641265	0	0	0
hsa-miR-550a-3-38-3p	20.4563058	14.89784144	0	32.90628291	11.45045143	2.435362013	3.789930495	2.274252573	5.250224638	26.52174025	0	27.58527013	0	2.280736806	9.935812287	70.44836086	56.64059523	55.82359071	33.65408048	11.67552002	5.548070064	22.87364263	0	0	4.411055648	7.198389152	6.09668023	14.9797025	4.2823343	29.75561997	0	28.7484938	56.63905942	13.85433061	11.2386647	6.023580227	13.22685695	11.39376388	5.313283544	15.2017117	16.02705459	26.96639134
hsa-miR-219a-1-25-5p	9.298320816	0	5.257005124	20.53725458	5.702196728	6.610268321	4.893470318	23.53851413	1.128412672	6.639366957	0	4.334190419	0	4.561473611	3.785071347	2.493828011	7.279638246	3.289683005	5.820984263	6.420649554	10.30355869	34.31046395	4.256815012	27.18344929	7.410858828	6.07444968	8.106193348	16.55651329	5.709779067	7.198940316	0	38.66176753	3.712875653	13.64754955	6.302054974	4.056696887	24.56416292	9.689731543	7.499569136	5.9724229	8.125592191	15.19938133
hsa-miR-134-5p	123.6676669	518.7157519	6556.963922	57.64433956	2.89148878	20.87453154	1.085333115	0	0	1.817182003	534.4208112	0	37.35607299	93.9663564	4.021638307	11.94325744	1.248972548	119.7954332	2.339607407	20.79887839	3.170325751	18.16436327	0	0	0	0	0	0	0	0	0	1.486991059	0	7.237336883	6.091986475	0	0	0	12.56077604	1.12078508	1.242292598	0
hsa-miR-550a-1-35-5p	25.1054662	10.83479377	4.435598073	28.23872505	6.519242397	2.783270872	2.320210921	1.364551544	8.176925135	37.00306845	6.058211625	69.93074138	11.11420354	12.31597875	11.11864708	53.02590198	129.6930638	92.35553916	45.55792551	44.34031202	0	11.43682132	0	0	18.02226932	20.86082971	20.6996534	7.095648554	34.97239679	23.51653837	0	25.77451168	36.07251801	13.02720639	1.890616492	18.86978704	9.177819112	32.11433853	10.82895224	1.045628914	14.06672806	3.217793617
hsa-miR-3688-1-45-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.071876312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6858-3p	0	0	0	0	0	0	1.0083597	0	1.24197885	1.519169825	0	0	0	0	0	0	3.05691643	0	0	0	0	0	0	0	0	1.053166104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-23b-5p	3.719328326	0	1.807095511	14.46942936	7.238260522	10.6112202	9.186915191	4.775930402	12.60084296	2.544843426	6.490941026	3.445705908	2.161095132	2.280736806	0	4.747783532	0	2.452706008	3.346610706	2.280244909	12.28501229	47.76554785	0	6.461639585	12.36754134	14.48423025	12.29128027	3.15362158	5.709779067	15.35773934	4.924070828	2.478318431	1.465826212	302.9342438	257.9641169	0	0	2.531947528	0	139.9954654	1.079756975	0
hsa-miR-489-5p	0	0	0	0	0	0	1.685667104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6770-2-34-3p	0	0	0	4.900935752	0	0	1.008746398	0	2.798959238	2.927481792	0	8.160669712	0	0	2.365669592	1.268002423	5.471366017	2.072914918	2.002140684	5.353684051	0	0	0	0	1.445739412	1.763162023	2.296075608	0	0	0	0	0	2.100011659	0	0	3.749371366	1.619615137	0	1.652698178	0	4.746417187	1.216655461
hsa-miR-5087	0	0	0	0	1.419784013	0	0	0	0	0	0	0	0	0	0	0	3.529472292	0	1.034347065	0	0	0	0	8.24416085	0	1.01605154	1.221133391	0	0	0	0	0	0	0	1.890616492	0	1.29569211	0	0	1.048267889	1.106401766	0
hsa-miR-122-3p	0	0	0	0	0	21.57034926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1264	0	0	0	0	0	1.391635436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3162-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.022341519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.050022325	0
hsa-miR-30b-5p	1023.745122	1975.31834	337.1054536	8440.578254	7563.431095	6954.089251	1262.826605	3115.498599	2005.079384	6310.41256	368.2527209	2263.433093	1211.293821	403.6904146	4944.486015	3498.810018	4356.176041	2368.000502	2100.725872	4495.126774	1139.335817	791.1589335	2175.062198	2794.324898	886.7301988	1313.315591	1248.027312	1168.416795	3460.839837	1811.733313	157.5702665	2279.061629	4806.183242	420.3858824	1446.006514	683.4919604	5639.607883	9131.494648	2683.652792	330.8295735	6167.307718	38058.25841
hsa-miR-6859-3-48-3p	0	0	0	0	0	0	1.034968393	0	1.082205482	0	0	1.027264038	0	0	0	0	1.430683245	0	1.034347065	0	0	0	0	0	0	0	1.156740874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6834-5p	0	0	0	1.166889465	0	0	1.011513489	0	0	1.137741126	5.625482223	1.042636806	0	0	0	0	0	0	0	1.087593655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-30e-3p	36.26345118	45.37069893	351.2336548	774.1144709	572.6321945	662.0705587	208.8140023	1062.985652	298.2668241	680.6368633	3180.993832	678.2050221	8115.529676	4196.555723	672.3232981	380.7796035	1494.991625	434.5990375	530.6620488	1833.056735	32.09954823	61.89338595	2277.225759	2369.862022	328.723957	373.4376998	313.7772458	170.2955653	176.2894287	262.0414275	162.4943373	393.0613032	742.0333841	145.5738619	125.2008255	1419.59805	1082.226835	375.0627553	2386.719025	623.9432177	468.2631413	9086.813047
hsa-miR-3972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4790-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7107-5p	0	0	0	0	0	0	1.061521379	0	0	0	0	0	0	3.649178889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-516a-2-35-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-29b-2-46-3p	3992.698958	469.2820053	948.0680178	199.7714764	18581.23335	2024.568628	245.7343665	1602.32465	15.88046425	147.7493284	106.0187034	58.65363481	277.5463605	527.7624968	321.9676315	235.3067929	87.31074917	79.64878171	932.4490428	4.207827009	255276.2146	138730.6608	268.0090731	164.2147715	278.0389792	230.7765587	389.9543352	43658.73715	87.78785316	19093.50944	192.0387623	8157.632948	77.41551672	829.6055879	852.8781065	2.089813548	69.85939959	9754.99543	92.45581064	269.2916898	89.88935519	130.3337666
hsa-miR-1229-5p	0	0	0	0	0	0	1.01698233	0	0	0	2.596376411	0	0	10.49138931	0	0	0	0	0	0	0	0	0	0	1.000027731	1.48524256	1.327649827	0	0	0	0	0	0	4.962745291	3.571164485	0	0	0	0	1.844124083	0	0
hsa-miR-4760-3p	0	0	0	0	1.181368145	0	1.2188653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548j-3p	0	0	2.135658331	23.57116719	1.61967308	1.217681007	0	17.85288269	0	1.180727238	0	1.014233855	1.389275442	0	0	0	1.092702378	0	1.051916051	1.128649275	2.774035032	0	4.512223913	24.95529771	3.015254796	2.892048292	3.860500005	0	0	0	0	8.921946352	2.330459693	0	0	0	0	0	0	1.200503642	3.359832425	2.662298527
hsa-miR-211-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578.7801696	0	0	0	0	0	0	0	0
hsa-miR-505-5p	0	12.86631761	3.778472433	49.00935752	3.386567372	2.348384798	5.783214263	8.528447147	5.873368245	5.461688045	3.461835214	6.435879644	1.54363938	6.386063056	1.655968714	4.966723587	5.041772536	1.315711079	8.43665439	5.101948584	1.981453594	0	2.724361608	0	1.800138871	4.435518589	3.092293133	10.24927013	0	9.598587088	0	30.73114855	14.23704567	20.05776222	16.91051418	0	3.077268761	4.694356357	1.769771321	56.3920761	4.380267693	2.828275153
hsa-miR-6852-5p	0	12.86631761	3.121346792	4.434179966	0	0	1.197870598	1.705689429	1.212023058	2.395120721	0	4.89285295	0	0	0	3.26952881	8.976728368	3.562210301	1.482095481	3.143614404	0	0	0	0	2.42599904	2.216742366	2.994910712	0	0	0	0	0	2.298816955	1.240686323	2.100684991	1.598092713	5.236755611	7.272465597	6.260179317	6.827484496	3.543740274	1.754720815
hsa-miR-1179	7.438656653	5.417396887	2.299939742	55.77731642	1.067989229	35.48670362	2.318325091	15.69234275	3.174717475	2.864493261	0	0	0	0	0	0	0	0	1.990025001	1.356769226	0	0	0	0	0	0	1.156740874	4.730432369	0	7.198940316	0	3.96530949	2.13530776	0	3.886267234	0	0	18.72400448	2.679959222	2.512056133	2.900504927	0
hsa-miR-133a-1-34-5p	0	0	0	0	0	138.119817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.019242327	1.097006268	0	0	20.63696224	0	0	0	0	0	0	0	0	0	1.592290889	0	0
hsa-miR-487a-3p	16.73697747	72.45768336	30.22777946	21.00401037	2.775473902	24.87548342	0	0	0	1.425610669	4.760023419	1.004904418	0	0	1.182834796	5.782224635	0	20.72914918	3.402894884	11.74996617	1.188872157	20.85538005	0	0	0	0	0	0	0	0	0	3.96530949	0	0	2.940958988	0	0	0	2.789914382	0	0	0
hsa-miR-6511b-1-48-5p	0	0	0	0	0	0	2.779020675	0	2.855349676	1.862910792	0	4.787042205	0	0	3.548504388	1.603086208	3.921285092	1.438372168	1.942719761	2.919917091	0	0	0	0	1.261232471	1.460455235	1.484175721	0	0	0	0	0	2.125214204	7.237336883	8.297705716	2.028348444	1.29569211	1.842429319	0	10.21433668	1.982958145	0
hsa-miR-642a-3p	1.859664163	0	0	3.267290501	1.905217935	1.739544295	1.460728615	0	0	1.135203826	2.596376411	1.272569577	17.44312499	1.824589445	0	1.506110541	4.564673073	1.187899736	1.990025001	0	0	0	0	0	2.73427648	2.404384831	2.882368248	13.40289171	10.70583575	5.279222898	0	1.982654745	2.411459221	4.549183184	1.785582243	0	15.98020269	0	1.539384155	11.99799269	2.543647935	2.589792982
hsa-miR-4271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2682-3p	0	5.417396887	1.807095511	10.26862729	3.15765305	1.043726577	0	1.137126286	0	1.337557195	0	0	0	0	0	4.815841632	18.58270813	3.784607534	0	0	2.377744313	3.363770976	0	0	0	0	0	0	0	0	0	2.478318431	0	3.722058969	3.781232984	1.290767191	0	30.69823233	0	0	0	0
hsa-miR-29a-3p	22342.93509	12243.99414	3631.440571	4149.458937	4955.33184	14649.57228	515.8348897	5630.708232	144.8947765	1526.931133	917.8190611	1162.962714	1880.307129	2660.707558	1892.299107	4315.017069	1826.9449	1941.893399	7235.675663	27.02462344	29946.89704	12979.44669	259.2400342	313.7237426	6388.714348	7161.99185	9014.414027	65309.1377	4430.788556	49957.28629	1940.083906	15915.2653	321.4860815	21332.98098	23185.99549	73.81959033	1996.607554	39324.97326	2191.121726	8027.667911	674.5077474	968.1911994
hsa-miR-6790-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1468-5p	0	1.354349222	0	24.27130087	0	2.087453154	1.815342013	0	19.16264638	10.89172471	1.730917607	16.57596842	0	0	4.258205266	25.73868217	108.1641955	22.3781904	22.16222206	65.84936361	0	0	0	3.342227372	2.007406461	6.064900675	3.061576306	0	2.854889534	0	0	6.939291607	9.848908185	0	0	40.56696887	8.69193457	16.2945463	74.39380758	2.956303845	20.88844463	2.966813709
hsa-miR-4435-1	5.57899249	6.094571497	9.856884607	147.9615841	3.106847185	0	1.637432946	19.55857212	11.94869153	15.89263459	42.84021077	30.02618366	1.698003318	38.7725257	26.73206639	9.020005199	24.2878486	15.79692747	14.42547103	86.84271397	3.56661647	1.34550839	6.810904019	18.93928844	3.679368699	2.594957772	3.391367115	0	0	0	0	2.973982117	2.250508112	10.95939585	14.17962369	2.39713907	8.2600372	6.115234255	0	1.40258006	9.002236776	2.705817522
hsa-miR-128-2-25-3p	184.1067522	474.6994022	49.12014162	755.2108616	123.1952284	851.5069324	227.9273414	73.00350758	868.4577885	822.0684596	211.6046775	1336.008138	106.0480254	274.6007114	246.7393385	668.865301	3396.09065	1822.320557	2590.189378	4943.210665	379.250218	450.7453107	63.85222518	117.2007732	3756.42323	4388.860419	4414.752579	1087.21104	7512.641808	723.7334664	83.70920407	1017.597548	604.5678545	2318.842737	1743.25344	349.0603276	1004.377334	542.0760602	501.657621	11787.26333	7446.393708	270.733723
hsa-miR-6778-5p	0	0	0	0	0	0	1.197870598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.698514593	0	0	0	0	0	0	3.572260649	12.20008217	4.726541231	0	0	0	0	1.881016307	0	0
hsa-miR-4511	0	0	0	28.70548083	1.720450198	0	0	11.25755023	6.781395294	3.682520118	7.789129232	5.59130252	4.63091814	8.210652501	6.15074094	1.708026843	4.01765933	2.437518827	2.066549078	2.064693176	0	0	11.23799163	28.96597055	1.197110742	1.175113505	1.467757636	0	1.427444767	0	0	0	4.022626863	14.47467377	26.15352814	0	3.02328159	0	6.653734278	2.293966191	3.251986919	1.216655461
hsa-miR-7112-5p	0	0	0	0	0	0	0	2.387965201	0	0	0	1.060385224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6774-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.403666452	0	0	1.320734779	0	0
hsa-miR-888-3p	0	0	0	0	0	1.130703792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4526	0	0	0	0	0	0	1.220987949	0	0	1.222489369	0	0	0	0	0	0	0	0	0	2.779678257	0	0	0	0	0	0	0	0	0	0	0	3.96530949	0	0	0	0	1.565627966	0	1.222121069	6.172685475	4.617705665	0
hsa-miR-6088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-152-3p	3216.28917	3570.064548	1674.19185	637.3550257	425.85755	962.2289268	132.0877541	81.98680524	45.50481012	25.21130781	354.8381094	75.45529107	44.76554202	312.004795	42.3454857	70.72689476	289.085058	107.1548774	283.3679733	68.23132241	95.90235397	154.7334649	310.5772233	147.949265	287.1082293	286.2718567	281.1143143	488.8113448	48.53312207	536.5610182	78.78513325	1495.913005	93.15558893	3529.545807	3024.041079	98.03684145	87.62117893	32.92748844	116.7489938	337.2041335	12.08331568	483.3518862
hsa-miR-655-3p	16.73697747	32.50438132	17.57811088	16.5698304	5.625027122	35.13879476	0	0	0	1.476782873	0	0	0	0	0	4.606371297	0	2.670168092	0	0	0	29.60118459	0	0	0	0	0	0	3.568611917	0	0	2.973982117	0	0	0	0	0	0	1.712215651	0	0	0
hsa-miR-3938	0	0	0	0	0	0	1.13696502	36.27432853	3.662636148	1.359793829	0	0	0	0	0	0	1.252107532	0	0	1.283375206	0	0	0	0	0	0	0	0	0	0	0	0	11.40249663	0	0	1.782488026	0	0	1.557285575	0	0	0
hsa-miR-5583-1-29-5p	0	0	0	10.96876097	0	0	0	0	0	1.07515578	0	1.043216168	0	0	0	1.084137364	0	0	0	0	0	5.382033561	0	0	0	0	0	2.365216185	0	0	0	1.486991059	1.09808714	0	0	0	0	0	0	0	1.063857015	0
hsa-miR-4490	0	0	0	0	0	0	0	2.729103087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5587-3p	0	0	0	0	0	0	0	0	1.037735001	1.354748627	0	3.018553949	0	0	0	0	1.38425696	1.040160938	1.122245942	2.329288045	0	0	0	0	1.413268898	1.278505799	2.185141348	0	0	0	0	1.982654745	1.582687824	1.65424843	0	0	0	0	1.270368159	1.275725482	1.135809757	0
hsa-miR-513b-3p	0	0	0	0	0	2.000475939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.02328159	0	0	0	0	0
hsa-miR-549a	0	0	19.05664357	0	1.403539488	0	0	29.7927087	2.375820071	1.082431998	0	31.92678274	65.60467365	62.03604112	0	3.516013779	12.44503938	2.329575469	2.143689448	214.1595583	0	2.691016781	0	0	95.00814035	126.6338753	92.15123218	26.01737803	12.13328052	4.31936419	0	0	0	53.55629294	23.42263765	0	0	0	0	0	0	0
hsa-miR-574-5p	2099.56084	4205.931508	392.1397259	273.0521348	114.0147861	35.13879476	32.89672936	50.26098185	25.95373268	57.38911348	152.3207494	346.4791304	44.61117808	1353.389221	5.677607021	60.2920324	74.33592903	27.39305336	73.83353664	29.30846326	110.5651106	344.4501479	60.87245467	65.06202617	193.1461928	261.8558644	217.961772	227.8491591	68.51734881	19.19717418	0	463.4455466	50.44738805	286.5985406	220.5719241	3.995231783	9.663703653	384.3669185	1.571208703	8.083445751	1.144025106	49.13421171
hsa-miR-1302-6	0	2.708698443	0	0	0	1.217681007	0	0	0	0	0	0	0	0	0	0	0	0	0	1.044926185	0	0	1.277044504	0	0	0	1.109473315	0	0	0	0	0	0	0	0	0	0	0	0	0	1.036476764	0
hsa-miR-6767-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1224-5p	0	0	0	2.800534715	0	0	3.536050976	5.344493546	1.254341607	1.344536082	124.1933383	1.118138639	46.15481746	27.82498903	0	1.254923034	0	2.938773857	3.512740724	16.30798707	0	0	1.106771903	0	3.135154024	6.310651647	3.356593581	0	8.564668601	5.759152253	0	15.36557427	2.325353819	0	5.566815227	17.94781047	0	0	0	15.57210047	3.382366215	0
hsa-miR-3686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4773-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.172476939	1.35453965	1.014724333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12078508	0	0
hsa-miR-199a-1-41-5p	5851.43329	2200.140311	499.4154867	0	1.150456522	3851.177115	2.1522883	16.48833115	1.167599794	16.15497593	0	1.209443075	3.241642698	0	11.82834796	3.534604044	21.80470405	4.321259022	17.74203822	7.046543203	0	0	1.021635603	0	2.052301822	4.016041825	3.012897277	3.15362158	0	0	0	1446.8423	5.086570798	6.203431614	9.453082461	740.6545075	17.43785631	66.67328281	1.799880613	8.405702712	2.854547843	0
