name	Astrocyte	Cortical_neuron	Dopaminergic_neuron	H9_differentiated_forebrain	H9_differentiated_mesenchymal	H9_differentiated_midbrain	iPSC_neuron	Neural_stem	Embryonic_stem	iPSC_cardiomyocyte	Endothelial	Biliosphere	Bronchial_epithelial	Colonic_epithelial	Islet_alpha	Islet_beta	Keratinocyte_epithelial	Mammary_epithelial	Prostate_epithelial	Renal_epithelial	Retinal_pigment_epithelial	Fibroblast	Smooth_muscle	Valve_interstitial	Mesangial	Myoblast	Myotube	Melanocyte	Corona_radiata	Cumulus_oophorus	Chondrocyte	Osteoblast	B_lymphocyte_CD77	B_lymphocyte_centroblast	B_lymphocyte_centrocyte	B_lymphocyte_memory	B_lymphocyte_naive	B_lymphocyte_pregerminal_center	Plasma	CD3_T_lymphocyte	CD4_T_lymphocyte	CD8_T_lymphocyte	Dendritic	Macrophage	Monocyte	CD14_monocyte	Platelet	Red_blood
hsa-miR-4287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-431-5p	105.1492406	0	7	26.27814018	536.5720148	18.37967195	144.5967328	70.77517849	30.20735182	0	148.6382305	9.707657322	17.8685098	4.377065869	0	12.62800253	17.21657842	26	5	25.66666667	11.81459451	324.7645962	396.8900816	61.03696198	427	10.80857397	72.25	3.990700941	0	2.261772685	674.6589516	200	0	0	0	0	0	0	0	3.227464997	0	2.715489186	0	0.226816414	1.44022315	0	92.57314352	0
hsa-miR-3671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1247-5p	2.576701465	22	555	281.8962419	143.8886105	550.3994902	125.3817185	751.3477875	1.798306499	0	0	11.66128268	0	22.30891637	0	0	0	0	0	0	57.01982039	0.909090909	38.01178631	0	0	0	0	0	0	0	0	0	0	0	1.612778886	0	0	2.041145872	1.680262793	0	0	0	0	3.024748492	0	0	1.407088986	0
hsa-miR-133a-1-45-3p	22.69479368	33	379	26.34148143	49.4089068	13.66104345	11.92635145	19.10850143	6187.306767	25987.5621	1.630486178	59.91229823	7.120533981	3.388696157	27.59429896	8.788734945	0	14	11	6	21.77288168	7.229088616	7.563023693	1.822773028	8	5473.553953	797.9990316	4.328620849	0	1.990359963	13.97295849	5	1.31836599	0	0	0	0	0	1.960306592	2.946815867	0	2.543471812	1.046687606	721.7838582	1.44022315	0	16.65546858	0
hsa-miR-6858-5p	0	0	0	0	0	0	0	0	0.680929762	0	0.368100203	0	0	6.212609621	0	0	0	0	0	0	0	0.275466835	0.376372269	0	0	0	0	0	4.97469355	8.775678018	0	0	0	0	0	0	0	0	0	0	0.520443189	0	0.401658657	1.118742593	0	0	1.40316485	0
hsa-miR-19b-2-5p	0	0	0	0	0	0.414114647	0	0.426189198	3.698611065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.51956696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6868-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6512-5p	0	0	0	0	0	0	0	0	0.29854983	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306673701	0	0	0	0	0	1.473983274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-93-3p	29.03744344	68	101	101.5725918	80.54791307	130.3412419	47.88708533	141.855209	114.0690895	197.4849921	27.66434967	12.42270323	24.98904378	14.54315434	2.800411528	3.024668037	30.31228441	37	23	27	27.54092187	30.32839107	19.31839408	5.380935874	21	15.0481815	14.5	21.06818893	2.026727002	3.437894481	26.95668098	11	227.911665	13.10375554	9.676673315	4.221511132	1.232580555	4.989467687	0	8.279149341	7.570053536	23.55108356	22.14667808	131.5264225	0	128.0831102	7.99858545	16.52667603
hsa-miR-148b-3p	1850.368964	1752	2255	1402.009247	1108.333673	1197.381713	1128.930234	1747.11277	1057.691311	364.7986659	1981.951091	1061.179231	1404.357391	606.2942207	3224.047767	2424.213362	2054.81071	1702	1210	1209.333333	7902.673169	1949.899023	2132.153062	1136.047151	1550	453.3658481	646.1688361	1293.359142	21.64912934	22.25584322	1695.426849	1383	211.0534927	229.3157219	318.362552	113.9808006	355.9076353	309.5737906	988.5546099	360.3534832	687.8287506	1231.347013	3794.626122	2038.154595	344.8780513	1335.47301	2150.659127	45.24507435
hsa-miR-6733-5p	0	0	0	0	0.90446989	0.459998274	0.405567557	0	0	0	0.699409144	0	0	0	2.322292487	1.321022144	0.547048246	0	0	0	1.412711389	0.182204038	0.222263773	0.885414968	2	0	0	0.52297406	0	0	0	0	0	0	0	0	0	0	0	0	0.953218917	0	0.211999881	0	0	0	0	0
hsa-miR-101-2-24-3p	866.5645236	6574	4855	457.019026	688.4299886	593.8471411	2298.907497	566.0412018	2184.946624	1478.394593	1425.624879	4005.705744	940.1791849	1178.277893	1791.21607	3595.911109	1064.751776	1542	1201	1136.333333	8067.237482	879.8868168	1257.988358	285.350902	431	513.77761	477.5502175	2914.931498	1675.642611	1288.396192	1434.639508	837	2472.76359	1000.158385	972.1831123	2529.891314	6824.182244	1887.606344	1410.300571	5998.033211	1029.152906	1705.119543	2093.237653	1916.401004	6436.578832	4201.745773	241.7755524	1975.658225
hsa-miR-1304-3p	82.05803128	0	0	0	0	0	1.810959278	0	45.77677929	0	218.8613965	0	0	0	0	0	0	0	0	0	6.418398837	193.0730314	47.19987047	7.54606937	0	0	0	60.9488871	0	0	0	0	0.60193376	0	0	0	0	0	0	0	0	0	0	0	0	0	55.91742537	10.44081017
hsa-miR-6828-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1275	0	28	11	73.379346	57.44581673	95.74292614	53.76599795	64.98571555	239.8404822	0	20.16011009	18.0092775	0	122.4166487	22.67650311	281.8257247	3.008765354	21	17	2.666666667	59.7568958	17.74637888	7.992892252	5.290402039	3	231.7709348	27.98160014	0	153.2021365	370.4783658	4.575216497	0	2.638664286	706.1784777	579.9552873	265.9552013	19.10499861	206.6093211	608.5351749	1978.997342	125.8911773	273.3729845	1.105626942	38.44140358	308.2077542	0	30.90295064	0.192033687
hsa-miR-222-5p	130.8171513	8	2	30.18650385	92.19718266	41.36430415	0.417742197	15.75404928	101.7081427	0	144.7960309	17.30608159	25.39209288	4.941848562	1.616497712	1.540474178	87.76649405	184	60	39	52.9098956	167.6262204	75.91593577	10.50133358	140	79.83270317	49.20879779	2.298162825	0	1.357063611	199.8256719	87	35.28009759	1.709185505	0	2.412292075	0	2.041145872	0	5.472658039	3.513991465	0.492085784	18.61051617	159.2551488	0	7.43708382	0.16549827	0
hsa-miR-338-3p	14.37006586	336	386	39.32004217	23.00771021	60.32765392	17.50285556	38.42819543	45.86382317	354.7415598	16.47820096	790.9169402	11.15102491	115.9216477	301.2149961	238.2868966	20.59039413	31	17	4	77.36687638	6.549559499	4.25893609	1.289779531	14	19.25	2	16.43675573	2.763718639	2.171301778	7.666578996	18	34.38986595	0	0	0	0	0	0	91.91259014	9.684370983	8.102098797	221.0471083	948.9137271	7.976620525	1808.244297	7.890823409	0.483924891
hsa-miR-519b-3p	0	0	0	0	0	0	0	0	76.66337885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5583-2-20-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-582-5p	9.811286349	250	153	0.763786838	11.22369721	2.548784978	24.55926389	3.469254812	11.53978799	0	125.2403176	12.96935551	52.79943122	13.97837165	78.88964184	26.35079078	42.59624755	39	31	18.66666667	27.82980971	8.108686733	47.16101369	0	4	3.25	5	21.15595782	0	0	22.25780999	5	198.4837781	3.133506759	7.096227097	6.633803208	2.773306249	3.175115801	18.48289072	6.87590369	2.153537008	1.281374453	32.56965362	100.114765	0	157.1083957	0	0
hsa-miR-2114-5p	0	0	3	0.361056364	0	0	0	0	0	0	0	0.148369498	0	0	0	0	0	0	0	0	0.815952762	3.352811458	0.223035419	0.341314285	0	0	0	0	0	3.076010852	1.360199499	3	0.312662585	0	0	0	0	0	0	0	0	0	0	0.870133128	0	0	0.124123702	0
hsa-miR-181b-1-33-5p	7919.591058	8880	5065	6484.175867	4364.764702	8007.339209	2161.305252	2114.657038	1361.584891	950.8536654	5195.552186	1824.488325	2580.857694	491.5021384	394.5620471	226.7298939	2256.016308	2723	2331	2982.666667	2790.937587	2540.290567	2214.393842	982.2907676	1865	1933.398422	1748.287475	1577.490719	877.7570397	644.6052153	56.63376097	852	539.0572311	4623.34679	4344.503762	2355.000139	1904.336958	4261.912581	2572.76238	2769.445617	2713.30204	4647.953707	751.8086962	1241.897403	1305.396106	761.5780418	738.3576273	165.6316152
hsa-miR-1178-3p	0	0	0	0	0	0	0.562584168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4793-3p	0	5	0	3.194017688	11.82270328	8.891503938	0.815692779	19.78563871	8.813170807	0	0	0	0	0	0	0.414885012	0	0	0	0	0	1.053192491	0.292733987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3064-3p	0	0	0	0	0	0	0	0	0.255348661	0	0	0.660100588	0	0	0	0	0	0	0	0	0.699388082	0	0	0	0	0	0	0	0	0	0	0	3.083369412	0	0	0	0	0	0	0	0	0	0.193667737	7.993485711	0	0	0	0
hsa-miR-2115-3p	1.090142928	5	2	14.36342112	7.932028881	10.79882643	2.23351649	23.52321699	45.66851315	0	1.360612407	1.809545065	0	0	0	0.548397187	1.362766442	3	5	0.666666667	0.5	0.251326564	0	0	0	0	0.5	1.813954973	0	0	1.483853999	0	0	0	0	0	0	0	0	0	14.06146359	1.281374453	2.144140613	0.893857945	0	3.305370587	0.126493456	0
hsa-miR-153-1-48-3p	11.59515659	3757	3974	41.08998337	2.900264273	103.1941835	6.952138531	32.36673283	19.20178662	0	3.148529616	4.585487345	8.598380656	13.27239328	1596.780993	404.3113824	0	6	10	4.666666667	6.565830607	7.700225565	5.972238417	3.241763403	0	1.75	1.25	3.627909947	0	0	6.430033996	0	4.054106152	0	0	0	0	0	0	6.31460543	8.152724006	0.709625838	0.333189288	0	0	0	0	0
hsa-miR-5007-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6771-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34592865	5.147793574	0	0	0	0
hsa-miR-1236-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3677-3p	8.126520006	6	8	2.233412422	3.20538078	5.44532615	1.451213523	4.069506608	16.57732589	0	9.897286671	3.548790951	6.717484888	9.883697124	0	0.568346736	4.117072839	4	4	8.333333333	5.220903796	12.56696572	12.39174855	2.552733911	9	3.25	5	1.162246745	0	0	22.62877349	5	0	1.709185505	0	0	0	0	0	0	4.158793837	0	14.92767964	3.836096609	0	0	1.886630447	1.239273233
hsa-miR-6086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-590-3p	46.87614589	39	45	6.671673224	11.23239491	8.063825564	15.34540284	16.22549741	131.3825991	406.8556549	57.66217493	21.87909724	65.5626525	21.602938	8.287396718	9.541380864	67.21721823	65	45	45.33333333	93.32898148	49.76535093	49.44839275	10.44444624	46	11.89058871	16.5	15.06606274	1.750355138	3.076010852	47.60698247	38	220.2289532	10.82484153	7.096227097	5.42765717	6.779193054	5.216261673	8.961401563	28.34556215	18.14497664	3.524625891	74.87334096	579.7732428	5.539319809	370.4080914	9.248983644	2.160940747
hsa-miR-3910-2	0	0	0	0	0	0	16.96226699	0	0	14.62851793	0	0	0	0	0	0	0	0	0	0	1.631905525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-195-3p	0	4	0	1.453114832	4.738135802	0.597997756	4.227747118	3.070208765	6.703583292	0	19.75925105	3.320374567	0	0	0	1.044661782	1.9385882	0	0	1.333333333	1.141874801	5.278401132	4.354255461	2.277379918	0	5.25	0	2.176745968	1.381859319	1.357063611	18.17721149	6	0.881925422	0	0	0	0	0	0	2.104868477	1.747675266	0	0	0	0	0	0.464878905	0
hsa-miR-4479	0	0	0	0	0	0	0	0	3.48976503	0	0.871212442	0	0	0	0	0	0	0	0	0	0	1.004624815	12.43422459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.480409097	0	0.936222903	9.556230545	0	0	0	0.253484467
hsa-miR-382-3p	45.48869125	2	3	7.438549871	25.08911687	5.704895289	518.8537628	11.78745649	6.044537755	0	12.67616379	11.6216255	3.761791537	0	17.00737733	51.2721991	7.28894668	20	21	4.333333333	9.353817457	45.90035225	32.81437778	10.57620862	22	70.74354495	40.21314119	0.725581989	16.67443579	29.76492854	61.45628646	26	0	0	0	0	0	0	0	0	0	0	0	0	71.12486635	0	4.651586079	0
hsa-miR-6511b-1-46-3p	7.234584883	11	27	11.62680217	6.980463855	11.39163717	14.27913193	9.012843895	15.31109313	0	4.779888382	1.985222088	3.761791537	4.377065869	5.669125777	3.543364047	9.539365097	7	4	3	17.99744315	7.671984541	8.333256051	0.799969689	8	4	2.75	2.285727282	1.750355138	5.337783537	9.150432995	7	0	0	0	0	0	0	0	11.50661434	2.360152704	1.66777223	4.619124558	12.94612347	0	0	24.0581912	4.524198641
hsa-miR-573	1.090142928	0	0	0.277740669	9.485124556	0	0.118468983	0	7.538395842	0	2.169220274	0.140285163	0	0	0	0	0	4	0	1.666666667	5.25	2.171744268	0.650029879	0	0	0.5	1.75	0.665603349	0	0	2.844053498	0	2.981175063	0	0	0	0	0	0	0	0	0	0	0.226816414	0	0	0	0
hsa-miR-136-5p	307.7176173	0	15	2.53471048	55.01995927	1.491150838	104.4913839	4.030952769	25.75040552	0	22.84610396	30.57357983	16.25631343	11.5780452	17.00737733	381.6111311	14.29448513	32	14	11	14.03804808	101.9346893	258.6968033	29.98342426	94	13.69720154	37.30089278	4.716282931	8.014784052	6.423434426	287.2494033	192	0	0	0	0	0	0	0	0	0	0	0	4.329170321	14.5130179	0	1.290666554	0
hsa-miR-3923	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6787-5p	0	0	0	0	0	0	0	0	0	0	0.29194154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.473983274	4.161661741	0	0	0	0	0	0	0	0	0	0	0.520443189	0	0	0.302421885	0	0	0.200972016	0
hsa-miR-4488	0	0	3	17.4472629	59.34433396	6.261019394	9.75423793	2.770229789	1.993064137	0	0	0.654024702	0	129.9000193	0	0.33190801	0	11	0	0	8.041706321	9.263495373	0	0	0	0	0	0	14.92408065	25.06044135	0	0	0	8.261063273	6.77367132	10.85531434	0	5.443055659	11.76183955	0	4.324572047	0	0	1.781701167	0	0	3.724237749	0
hsa-miR-4256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.41874296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4509-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-221-3p	5812.344779	1758	839	1166.309944	4482.213919	1955.612473	369.0329535	1505.523345	2902.656116	494.6267625	9155.154863	5759.917643	8560.494041	440.9540874	2278.464908	777.1099488	8613.292156	15154	7139	3986.333333	3839.206621	14163.51364	7402.024285	2983.734077	9505	26928.45953	10340.32327	7191.296627	282.7284167	152.8053626	20166.31778	11432	987.7974332	3537.729131	3800.352166	21759.47759	9007.082408	6500.596015	1003.116887	1639.131245	1799.156945	464.3147491	2719.084589	14206.79113	7629.526746	12.3951397	9042.279236	133.3036454
hsa-miR-609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3926-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-579-5p	0	0	0	0.45013935	11.04288915	1.525972648	3.911641925	1.179261443	0.766045982	0	0.465032907	0	0	11.43684953	0	0	0.911747077	4	0	0	0.75	6.47637455	1.894836502	0	0	0	0.75	0.760689542	0	0	2.720398998	0	7.175015923	3.418371009	2.580446217	0	3.389596527	3.628703773	1.400218994	8.279149341	0	0	2.212779856	7.565842332	0	0	0.489124424	0.284209857
hsa-miR-1253	0	0	0	0	0.829097399	0	0	0	0.664354712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-584-5p	15.55931269	5	6	9.555778221	24.75009258	47.72230416	40.89993763	5.169871013	133.9353362	37.4855772	197.9694078	113.9010276	315.58744	21.32054665	0	0.746793022	404.5788765	1201	351	90.33333333	111.4452898	218.3342431	74.59982493	130.7557234	121	29.33700722	20.01976813	143.9328416	2.671594684	3.256952667	149.4982904	9	0	0	0	0	2.157015972	0	0	2.245193042	0	11.69254189	4.082081454	6.643386472	789.3530728	0	3083.761762	186.7096066
hsa-miR-1203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5090	0	0	0	0	0	0	0.154124194	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5382428	0	0	0	0	1.993445844	0.806131812	0	2.855842593	4.52354537	0	0	0	5.697285016	4.51578088	9.649168302	4.314031944	2.948321815	8.681357764	2.385517607	0	0	0	0.828698217	2.991232697	0	0.600439111	0
hsa-miR-2467-3p	0	0	0	0	0	0.690191078	2.505478886	0	0	16.45708267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.854180759	0	2.261772685	0	0	0	0	0	0	0	0	0	0	0	0	0.058041836	0.828698217	0	0	0	0
hsa-miR-508-3p	0	5	10	4.872176771	11.31696195	4.233440203	2.784891517	1.206165514	2.531124035	0	0	0.158835747	0	0	0	0	6.338717745	0	0	0	15.94483849	0	0	0	0	0	0	732.1398636	350.9922671	457.5113788	0	0	0	0	0	0	0	0	0	9.822719557	0	0	0	0	0	0	0	0
hsa-miR-433-3p	43.11019759	0	10	5.682676132	183.2555915	4.222388514	1309.132607	9.742377522	7.494829009	0	20.38489703	3.996887354	4.030490933	0	15.50471749	144.3006479	3.085377543	4	0	2	5.582898848	39.10287863	38.29568648	7.116293073	28	42.673308	39.45972994	1.088372984	8.106908007	11.21839252	57.12837897	27	0	0	0	0	0	0	0	0	0	0	0	0	70.68172077	0	218.2525023	0
hsa-miR-6851-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397270198	0	0	0	0
hsa-miR-152-3p	284.2299924	46	279	89.16664045	168.8807325	62.76044577	725.5478177	138.8771658	136.5153783	1711.536598	204.389081	171.6941844	232.9623759	35.01652695	127.3162705	201.9849656	141.7796998	250	338	151.6666667	5132.748336	573.8134366	826.8569437	278.4405821	574	708.3292308	777.7971018	2760.835197	159.6508134	174.2469677	627.2992781	894	51.66897848	396.5310371	457.7066478	80.20871151	165.7820847	304.5843229	2679.459067	64.40897538	61.59980364	11.69306861	105.6260225	365.0305716	722.4380895	42.76323197	127.104033	1.441319086
hsa-miR-6808-3p	0	0	0	0	0	0	1.605587735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.85869742	0	0	0	0
hsa-miR-340-3p	44.69586003	387	479	204.1784143	63.74141331	205.2328119	2373.206073	194.8865523	72.69849713	1030.396232	32.52138434	13.22581919	21.89900073	7.48337068	14.18419823	18.67765145	11.36771342	20	15	21.33333333	58.42095041	22.42693528	16.77804089	5.904046771	20	10.5	9	11.97210282	0	0	19.04279299	17	7.527254792	0	0	0	0	0	0	9.822719557	2.572753114	5.900275418	121.1483043	1094.231477	0	173.428663	22.3977293	0.921761697
hsa-miR-3136-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.695222846	0	0	0	0
hsa-miR-7156-5p	0	2	0	2.086684458	0.888030381	3.058063002	1.80891435	2.379736088	1.240885796	0	0	0	0	0	0	0	0	0	0	0	0	0.149803552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-218-1-3p	0	0	8	0.913325763	0	0.506140124	0	0	0.537389694	0	0.465032907	0.579802368	0	0	0	0	0	0	0	0	0	6.182782861	3.489191473	0	0	0	1.25	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-23b-3p	3156.558399	401	1133	289.2400056	1424.061578	264.8894743	304.3240154	332.1534523	445.4293545	30315.77485	1045.662342	1342.925122	1171.529364	538.5202976	797.9123774	1000.487298	1343.067717	740	1487	677.3333333	3547.544489	1153.229408	1016.341789	1474.030278	1697	1171.161144	430.2194744	367.23644	812.164784	696.0831616	1778.646327	1655	1240.466485	210.2298171	181.2763468	2075.777331	159.0028916	212.7327587	376.3788657	213.1530144	307.5460061	143.9335813	453.3128753	944.5110186	160.8618473	267.0119677	225.3138846	20.60850082
hsa-miR-4776-1-33-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-676-5p	0	0	0	2.885909245	13.45012095	0.828229294	1.091358572	1.638045583	4.62317173	0	0.317327761	0.145599434	0	0	0	0	0	0	0	0	0.504539782	0	0	0	0	0	0	2.757499591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.372914198	0	0	0	0
hsa-miR-5087	0	0	0	0	0	0	0.155652542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.520443189	0	0	0	0	0	0	0
hsa-miR-6811-5p	0	0	0	0	0	0	0	0	0	0	0	1.183026715	0	0	0	0	0	0	0	0.666666667	0	0	0	0	0	0	0	4.891820695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4794	0	0	0	0	1.367388509	0.673163321	0.579135002	0	0.255348661	0	0.520417528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5088-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.064902533	0	0	0	0
hsa-miR-6872-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4683	0	0	0	0	0	0	0.183120637	0	0	12.79995319	0	0	0	0	0	0	0	0	0	0	2.771360051	0	0	0	0	0	0	0	0	1.990359963	0	0	0	0	0	0	0	0	0	0	0	0	0	0.580088752	0	0	0	0
hsa-miR-18a-3p	20.91092343	17	21	150.6950077	221.612741	163.1693768	44.75140032	153.7313103	197.2375291	0	36.87518801	10.61114587	36.1400687	6.353805294	0	1.135459098	56.95833958	28	11	33.33333333	28.80347079	22.28086502	13.43617662	0.800866148	11	6.798181497	15.25	6.342984674	2.487346775	3.980719926	30.04804348	5	63.94271894	11.67943428	10.96689642	0	1.540725694	6.123437616	1.680262793	10.80499151	17.46148288	6.854095139	17.2081163	23.47550586	0	89.34829867	11.89548615	30.03691029
hsa-miR-4779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.431409581	0	0	0	1.899889056	0	0	0	5.697285016	7.096227097	0	0	3.855497758	2.240350391	0	0	0	0	0	0	0	0	0
hsa-miR-9-2-27-5p	10705.69907	97653	8676	2828.1437	211.3409327	4142.568101	152921.1199	233.0156563	270.2208315	7.314258965	15.68422603	552.7774126	97.40353087	6.918587987	1.00177323	40.52740986	11.08448096	91	206	58	267.5982864	32.04633629	55.49082639	0.734908594	5	20.05724234	1.25	174.7539237	1.105487455	1.176121796	99.17090894	4	103.4514473	36.17775985	43.54502992	12.06146038	3.389596527	8.844965446	45.92718301	14.59375477	3.09560439	2.568957161	25.42752245	21.70877399	3.212805489	669.6474223	9.731011012	0
hsa-miR-1197	69.86825127	0	16	3.780535294	5.643697858	2.028529948	73.07639177	4.500343508	0.851162202	0	10.66985722	1.473177923	4.836589119	0	0	13.08608644	1.583421952	4	2	8.333333333	5.970903796	46.5363865	58.9483948	6.249433449	53	1.75	11	0	0	2.352243593	60.34339597	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209566445	0
hsa-miR-4475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4655-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
