Name	HCT116_cell	HepG2_cell	MDA-DB-231_cell	Hep3B_cell	SW480_cell	A375_cell	HAF1608_cell	THP1_cell	HK1_cell	LNCaP_cell	HEK293_cell	IMR90_cell	C8166_cell	A2058_cell	BicR_cell	MCF7_cell	H460_cell	RVH6849_cell	HELF977_cell	NP460_cell	Jurkat_cell	SH-SY5Y_cell	Mammary_Epithelial_cell	HeLa_cell	SUP-T1_cell	DLD2_cell	A549_cell	143B_cell	DLD1_cell	MCF10A_cell	HDMYZ_cell	H1264_cell	H520_cell	ZR75-1_cell	Beas-2B_cell	DKS8_cell	Huh7_cell	DKO1_cell	U2OS_cell	MIHA_cell	Fadu_cell	LCLB-cell
hsa-miR-1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-125a-5p	79.3501225	203.5515719	100.7162041	85.95560206	72.62164125	216.5707568	1567.782394	134.4220565	0	33.88830415	148.7197525	294.3954467	1.556866506	167.998656	34.00204012	227.1720747	270.928087	3.088812076	3527.939001	63.7791258	3.014238087	401.6393443	14.63748977	160.0296831	13.11392476	7.60294386	461.1578829	137.8739832	16.42830537	1322.682487	40.62483223	569.9863223	95.16966114	533.5505681	404.6303789	7.089418452	59.57917881	14.53974924	298.5198967	74.46681759	86.02890571	229.2221236	
hsa-miR-3689b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-450a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-548at-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4713-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-324-3p	0	15.62395265	0	7.474400179	6.051803437	5.15644659	0	2.645666676	4.428541061	0	29.13520694	9.199857709	5.437328236	23.999808	0	1.968653988	6.859488483	0	49.7894617	0	6.323713855	24.59016393	0	14.37405225	9.017869331	7.60294386	12.18445018	19.69628331	0	0	8.292509154	0	5.465382336	3.867182728	8.796312586	0	0	0	13.88464636	7.446681759	0	7.394262053	
hsa-miR-6763-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-499a-5p	0	0	0	0	9011.135318	0	0	0	4.428541061	0	0	0	1.885016417	0	0	0	0	111.0255014	0	14.17313907	0	0	0	0	3.710509286	22.80883158	0	9.848141656	14.926106	21.68331946	0	2.901831692	13.42702166	0	0	17.86421508	0	13.21023888	13.88464636	0	0	0	
hsa-miR-181a-1-5p	89.26888781	322.0601091	626.6786034	1001.569624	665.6983781	2170.864014	1032.284704	658.6049488	5380.67739	67.7766083	247.5427986	898.5194362	942.1992664	2759.97792	91.80550833	1185.629128	853.999429	1613.814894	6365.938318	5527.524236	13554.30323	6360.655738	107.8049905	1361.473121	20757.46097	490.389879	2156.671581	1393.512044	391.8495776	6001.942825	1514.263034	1352.618493	887.142794	4113.204694	1125.928011	185.2985427	86.48590472	260.9453481	937.2136292	22.34004528	112.9129387	16640.78675	
hsa-miR-4458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-211-3p	0	0	0	0	0	0	6.451779401	0	4.428541061	0	0	3.066619236	1.190572617	13025.89579	0	1.179631573	13.71897697	0	7.112780244	7.086569533	0	0	1.869474413	4.894145614	2.666664422	0	5.206373525	0	0	0	5.863689456	2.826302544	0	0	17.59262517	0	0	0	0	0	0	0	
hsa-miR-149-5p	7.439073984	0	0	0	0	0	0	2.099867032	4.428541061	0	0	15.33309618	0	0	0	2.504812059	6.859488483	3.088812076	28.45112097	7.086569533	0	40.98360656	0	0	2.71635396	0	1.695795509	0	4.975368667	0	0	8.201454293	2.874846576	3.867182728	0	5.626875154	0	5.040649532	6.942323179	11.17002264	0	0	
hsa-miR-3691-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-516a-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-378b	0	0	18.65114891	0	0	0	0	4.201762956	0	5.980288968	6.088975055	6.133238473	0	0	23.80142809	1.181620358	0	0	0	0	0	0	14.83802825	0	0	0	0	0	0	21.68331946	0	0	0	0	0	0	9.609544969	0	0	0	0	0	
hsa-miR-548f-3-3p	0	0	3.730229782	11.21160027	0	0	0	0	0	17.9408669	131.1443908	21.46633465	0	0	13.60081605	1.089207065	13.71897697	0	0	7.086569533	0	0	8.819608185	1.463652181	0	0	0	0	2.863376024	0	0	0	5.223942914	0	8.796312586	3.046979452	23.06290793	2.472740848	0	14.89336352	0	0	
hsa-miR-520b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-141-3p	1448.139736	1.194658014	37.30229782	18.68600045	1836.722343	67.03380566	0	2.645666676	7205.236307	9247.520174	3.221881802	27.59957313	4.315610281	0	13165.58994	2991.928433	68.59488483	279.4308146	0	21.2597086	6.323713855	0	23920.28659	21.78742578	0	1919.743325	37.52462529	4.924070828	629.7043603	1248.959201	0	8.201454293	362.721578	1627.39267	0	576.8741785	7.687635975	486.1092276	6.942323179	33.51006791	1201.716277	7.394262053	
hsa-miR-4649-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4691-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4520-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4756-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-191-3p	0	0	0	0	0	0	0	5.620791218	0	0	0	33.7328116	3.545737753	0	0	1.172866362	6.859488483	3.088812076	0	7.086569533	2.089955961	16.39344262	1.211997205	2.47219973	2.678097511	0	2.109991237	0	0	0	5.863689456	0	0	0	0	0	1.921908994	0	0	0	0	7.394262053	
hsa-miR-378e	84.30950515	164.5399854	1406.296628	6282.233351	124.0619705	190.7885238	12.9035588	2298.241004	1027.421526	5220.792269	4913.249021	223.8632042	241.780895	143.998848	9177.150629	163.1656178	682.3036338	219.2186313	71.12780244	2366.914224	789.5562169	40.98360656	3272.360801	585.0794733	886.7016972	53.22060702	347.8128443	482.5589411	144.0862433	1357.375798	383.9709339	426.3967558	421.8628102	242.2551326	237.5004398	202.196332	4176.308243	194.8365805	159.6734331	20351.78125	134.4201652	905.7971014	
hsa-miR-2110	0	11.75911867	0	18.68600045	6.051803437	0	6.451779401	0	0	0	18.75315535	0	1.210775883	0	0	2.419714739	0	7.566013497	28.45112097	14.17313907	12.64742771	0	0	1.250292507	11.28165577	22.80883158	2.926433901	0	7.897905456	0	0	0	2.395240952	2.451793516	0	11.25375031	9.609544969	10.08129906	13.88464636	7.446681759	0	0	
hsa-miR-3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-654-3p	22.31722195	27.23577936	22.38137869	22.42320054	9.077705156	77.34669884	25.8071176	3.333331136	575.710338	3.986859312	13.38614274	9.199857709	49.40140554	227.998176	10.20061204	8.512763307	48.01641938	18.53287246	28.45112097	496.0598673	38.40503951	16.39344262	65.4443195	6.021962726	3.952726267	15.20588772	42.49632299	9.848141656	9.950737334	4.336663891	8.292509154	57.41018005	27.82777773	69.08010334	61.5741881	12.1696669	23.06290793	11.54020662	0	3.723340879	45.70285616	14.78852411	
hsa-miR-6844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5692c-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4520-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-2392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-8060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-129-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.196721311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6516-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7153-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1224-5p	2.479691328	0	0	56.05800135	0	0	0	0	0	0	0	0	0	0	0	2.7686788	6.859488483	9.266436228	0	0	3.112616263	90.16393443	0	1.616003024	8.256591718	0	1.412060393	0	0	0	0	0	2.741866432	1.577625776	0	0	28.82863491	0	13.88464636	14.89336352	0	0	
hsa-miR-1249-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4693-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-487b-3p	0	1.496634386	0	0	0	25.78223295	0	0	0	0	0	0	17.3814962	89.99928001	3.400204012	3.104482867	27.43795393	6.177624152	14.22556049	0	8.021639515	8.196721311	3.374100017	4.423392931	7.46596787	3.80147193	7.508889979	0	10.5712835	0	0	11.59860789	26.02726101	1.577287281	26.38893776	43.05529978	0	5.318438654	27.76929272	3.723340879	0	0	
hsa-miR-548c-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-24-1-5p	0	6.997473932	3.730229782	3.73720009	3.025901719	0	0	0	8.857082123	0	7.333445677	0	0	365.997072	0	6.001522448	6.859488483	3.088812076	0	42.5194172	4.648020448	0	2.96760565	1.739597858	0	0	2.109991237	0	19.4779098	0	0	0	0	11.60154818	26.38893776	29.49316927	0	18.56991165	0	0	0	0	
hsa-miR-4735-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4766-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6885-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6731-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-1207-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4661-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-891b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4732-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.34665556	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-518a-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4795-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5581-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4784	0	0	74.60459564	11.21160027	0	0	0	1.810484774	0	1.993429656	2.557209281	0	0	0	6.800408024	1.172866362	0	8.510849367	0	0	101.8664029	0	29.90159571	2.908702803	2.4988495	0	0	0	0	0	0	0	0	0	0	4.003004302	7.687635975	0	0	14.89336352	0	0	
hsa-miR-623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-576-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.359560381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-7156-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-218-1-5p	0	0	33.57206804	11.21160027	0	0	0	0	0	0	782.2250372	0	0	0	0	3.845649801	0	0	0	0	0	1122.95082	0	2.651328833	0	0	2.751716427	0	0	0	0	0	0	23.20309637	0	0	0	0	0	0	0	0	
hsa-miR-4676-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5681b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6859-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4776-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-33a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-509-3-3p	0	0	29.84183826	0	3.025901719	51.5644659	25.8071176	0	0	1.993429656	0	0	0	53.999568	13.60081605	1.181620358	0	3.088812076	0	0	1.658799146	0	0	0	0	0	0	4.924070828	0	21.68331946	0	0	0	7.734365455	0	0	0	0	0	7.446681759	0	22.18278616	
hsa-miR-6753-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-200b-5p	99.18765312	18.50396897	52.22321695	422.3036101	320.7455822	15.46933977	0	1.013210851	177.1416425	378.7516346	0	3.066619236	1.556866506	0	227.8136688	141.442326	168.0224668	149.7994246	0	0	1.658799146	0	12.08298158	4.709706631	1.409184336	254.6986193	49.61757922	0	869.9212107	65.04995837	0	11.59860789	5.406486901	145.4768134	0	1038.81671	0	901.0294188	0	242.0171572	26.88403304	3.697131026	
hsa-miR-214-3p	9.918765312	0	0	0	0	0	838.7313221	0	0	0	0	3.066619236	0	0	0	0	0	0	1529.247752	0	4.784804711	557.3770492	0	0	1.317184377	0	4.785437703	0	0	0	294.3548745	53.15149862	0	0	0	0	0	0	13.88464636	0	0	7.394262053	
hsa-miR-365a-3p	9.918765312	131.2289007	11.19068935	7.474400179	24.20721375	20.62578636	174.1980438	1.758794156	203.7128888	115.61892	169.8138743	0	11.90644154	53.999568	102.0061204	127.097462	212.5334773	64.86505359	355.6390122	21.2597086	37.5876616	0	17.98921008	113.4722123	0	41.81619123	160.8365423	49.24070828	24.87684334	138.7732445	31.02772813	77.80582707	111.0998939	144.0779112	61.5741881	88.29707533	0	24.29736495	236.0389881	3.723340879	10.75361321	195.9479444	
hsa-miR-5100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.686237834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-151a-5p	1438.22097	2255.278688	1066.845718	893.1908214	184.5800048	2093.517315	2316.188805	74.83669241	4415.255438	103.6583421	3386.706371	938.3854863	11.61592385	731.994144	136.0081605	925.7130364	7689.061301	1229.331684	5384.374644	5371.619706	117.4083185	2237.704918	448.7955367	3737.253844	1.207863399	501.7942948	5452.525536	1506.765673	111.6019926	806.6194838	1270.622404	6472.418126	1971.124587	1983.316256	7819.921889	146.0096253	317.114984	105.6207171	2547.832607	390.9507923	1239.353923	2037.119196	
hsa-miR-548c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-34c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3688-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-373-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-335-5p	111.5861098	52.2604318	0	48.58360117	99.85475672	0	238.7158378	15.07450685	0	15.94743725	0	18.39971542	0	0	27.2016321	103.035002	263.5329418	228.5512223	1223.398202	85.0388344	3.173168612	16.39344262	34.10032918	125.2439905	0	133.0515175	185.402354	4.924070828	57.99764053	8.673327782	269.2193461	56.82134212	342.4513778	197.1494709	1064.353823	35.20918514	0	46.63674485	0	14.89336352	32.26083964	7.394262053	
hsa-miR-4732-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-9-1-3p	153.7408623	0	0	0	45.38852578	15.46933977	0	27.80372904	0	7.973718623	258.9224133	0	202.3901038	17.999856	13.60081605	6.554835277	283.654571	103.1866668	0	0	4.098038682	245.9016393	0	1.932707694	280.1445793	0	40.77247933	24.62035414	0	8.673327782	132.420752	32.80581717	115.8331495	14.05427474	0	0	7.687635975	0	55.53858543	0	26.88403304	129.3995859	
hsa-miR-4303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3622a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-122-5p	14.87814797	1063.23631	14.92091913	164.4368039	0	0	0	0	0	3.986859312	3.504259541	0	4.140795272	11.999904	23.80142809	2.012099417	0	0	0	0	5.950842574	0	1.338367856	0	1.484997735	3.80147193	2.823916216	0	7.897905456	2385.16514	35.18213674	0	0	7.734365455	131.9446888	11.25375031	86705.00234	8.00153237	6.942323179	517.5443822	0	0	
hsa-miR-4662a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-363-3p	0	6.744239632	26.11160848	0	0	51.5644659	6.451779401	7.956831156	0	0	0	15.33309618	0	0	0	2.676452619	0	0	0	70.86569533	21.97997886	204.9180328	0	1.890611732	0	0	7.821285593	201.8869039	0	0	0	0	3.454535234	6.13876993	0	0	13.45336296	0	0	0	0	14.78852411	
hsa-miR-550a-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6511b-1-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3687-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-5002-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-548ae-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4665-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-372-3p	0	3.1503228	0	0	257.2016461	0	6.451779401	0	0	0	0	12.26647695	0	35.999712	0	0	0	0	0	0	1.543107409	0	0	0	0	64.62502281	6.104578828	0	2588.712985	0	0	0	0	0	0	916.0478337	0	3270.999788	0	29.78672703	0	0	
hsa-miR-4683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3692-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-3973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4773-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-4460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-517c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-218-2-3p	0	0	0	0	0	0	458.0763375	0	0	0	0	0	0	0	0	0	10.6784678	24.71049661	0	7.086569533	0	1385.245902	13.29904205	3.324648096	0	0	5.079535314	0	0	17.34665556	0	106.6189058	1.901104004	0	0	0	0	0	0	0	0	0	
hsa-miR-5008-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-6777-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
hsa-miR-598-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
